match_id,player,set,serve_pts,aces,dfs,first_in,first_won,second_in,second_won,bk_pts,bp_saved,return_pts,return_pts_won,winners,winners_fh,winners_bh,unforced,unforced_fh,unforced_bh,player1,player2,date,year,month,player1_rank,player2_rank
19810913-m-us-open-f-john-mcenroe-bjorn-borg,1,1,28,2,3,13,10,15,8,4,3,32,10,13,8,3,15,3,9,john-mcenroe,bjorn-borg,1981-09-13,1981,9,,
19810913-m-us-open-f-john-mcenroe-bjorn-borg,2,Total,112,9,7,62,39,50,23,13,6,113,42,31,9,13,35,12,16,john-mcenroe,bjorn-borg,1981-09-13,1981,9,,
19810913-m-us-open-f-john-mcenroe-bjorn-borg,1,Total,113,9,7,59,44,54,27,11,7,112,50,50,25,16,37,16,14,john-mcenroe,bjorn-borg,1981-09-13,1981,9,,
19810913-m-us-open-f-john-mcenroe-bjorn-borg,2,3,31,1,2,18,11,13,6,6,4,31,11,7,2,4,6,3,1,john-mcenroe,bjorn-borg,1981-09-13,1981,9,,
19820606-m-roland-garros-f-guillermo-vilas-mats-wilander,1,2,18,0,1,12,7,6,4,0,0,15,6,8,6,2,6,4,1,guillermo-vilas,mats-wilander,1982-06-06,1982,6,,
19820606-m-roland-garros-f-guillermo-vilas-mats-wilander,2,2,15,0,0,10,6,5,3,1,1,18,7,7,4,3,7,3,4,guillermo-vilas,mats-wilander,1982-06-06,1982,6,,
19820606-m-roland-garros-f-guillermo-vilas-mats-wilander,2,1,0,0,0,0,0,0,0,0,0,6,4,1,1,0,0,0,0,guillermo-vilas,mats-wilander,1982-06-06,1982,6,,
19820606-m-roland-garros-f-guillermo-vilas-mats-wilander,1,1,6,0,1,4,2,2,0,1,0,0,0,0,0,0,2,1,0,guillermo-vilas,mats-wilander,1982-06-06,1982,6,,
19820606-m-roland-garros-f-guillermo-vilas-mats-wilander,2,Total,40,0,0,27,17,13,4,3,1,55,29,23,12,11,24,10,14,guillermo-vilas,mats-wilander,1982-06-06,1982,6,,
19820606-m-roland-garros-f-guillermo-vilas-mats-wilander,1,Total,55,0,3,33,15,22,11,6,2,40,19,16,11,5,14,7,4,guillermo-vilas,mats-wilander,1982-06-06,1982,6,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,1,3,33,2,3,17,15,16,10,1,0,50,20,15,7,6,13,6,4,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,1,2,21,1,1,15,11,6,1,4,2,25,10,7,3,3,9,4,4,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,1,Total,140,17,8,80,64,60,32,11,7,169,64,60,27,16,45,20,17,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,2,Total,169,0,12,106,76,63,29,12,8,140,44,48,23,24,51,20,19,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,1,4,46,10,0,29,22,17,10,3,3,48,14,24,11,3,11,5,6,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,2,4,48,0,1,28,24,20,10,2,2,46,14,22,10,12,8,2,5,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,1,5,29,3,2,13,10,16,9,3,2,28,8,10,5,2,6,3,1,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,2,5,28,0,1,20,16,8,4,0,0,29,10,11,4,6,7,4,2,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,2,1,18,0,1,11,3,7,3,6,4,11,3,0,0,0,10,7,2,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,1,1,11,1,2,6,6,5,2,0,0,18,12,4,1,2,6,2,2,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,2,3,50,0,8,29,22,21,8,3,2,33,8,7,4,3,19,6,5,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820704-m-wimbledon-f-john-mcenroe-jimmy-connors,2,2,25,0,1,18,11,7,4,1,0,21,9,8,5,3,7,1,5,john-mcenroe,jimmy-connors,1982-07-04,1982,7,,
19820912-m-us-open-f-jimmy-connors-ivan-lendl,2,3,43,4,1,20,12,23,12,4,3,39,18,14,6,4,18,11,6,jimmy-connors,ivan-lendl,1982-09-12,1982,9,1.0,
19820912-m-us-open-f-jimmy-connors-ivan-lendl,1,3,39,3,2,26,17,13,4,3,1,43,19,17,6,8,19,6,11,jimmy-connors,ivan-lendl,1982-09-12,1982,9,1.0,
19820912-m-us-open-f-jimmy-connors-ivan-lendl,2,2,31,2,0,14,8,17,7,3,1,22,6,5,2,1,11,3,8,jimmy-connors,ivan-lendl,1982-09-12,1982,9,1.0,
19820912-m-us-open-f-jimmy-connors-ivan-lendl,1,2,22,0,0,13,11,9,5,2,2,31,16,4,4,0,9,5,4,jimmy-connors,ivan-lendl,1982-09-12,1982,9,1.0,
19820912-m-us-open-f-jimmy-connors-ivan-lendl,2,1,24,3,2,12,9,12,3,6,4,28,9,7,3,1,16,10,4,jimmy-connors,ivan-lendl,1982-09-12,1982,9,1.0,
19820912-m-us-open-f-jimmy-connors-ivan-lendl,1,1,28,0,0,21,14,7,5,2,1,24,12,7,4,3,8,4,4,jimmy-connors,ivan-lendl,1982-09-12,1982,9,1.0,
19820912-m-us-open-f-jimmy-connors-ivan-lendl,2,Total,127,14,3,67,40,60,28,18,11,114,41,39,17,8,56,28,25,jimmy-connors,ivan-lendl,1982-09-12,1982,9,1.0,
19820912-m-us-open-f-jimmy-connors-ivan-lendl,1,Total,114,3,2,72,49,42,24,8,4,127,59,39,20,16,42,20,20,jimmy-connors,ivan-lendl,1982-09-12,1982,9,1.0,
19820912-m-us-open-f-jimmy-connors-ivan-lendl,2,4,29,5,0,21,11,8,6,5,3,25,8,13,6,2,11,4,7,jimmy-connors,ivan-lendl,1982-09-12,1982,9,1.0,
19820912-m-us-open-f-jimmy-connors-ivan-lendl,1,4,25,0,0,12,7,13,10,1,0,29,12,11,6,5,6,5,1,jimmy-connors,ivan-lendl,1982-09-12,1982,9,1.0,
19821213-m-australian-open-f-steve-denton-johan-kriek,2,2,30,2,2,15,12,15,8,4,3,23,12,12,7,3,6,1,3,steve-denton,johan-kriek,1982-12-13,1982,12,13.0,8.0
19821213-m-australian-open-f-steve-denton-johan-kriek,1,3,33,3,2,19,14,14,3,4,2,33,12,8,2,3,13,6,5,steve-denton,johan-kriek,1982-12-13,1982,12,13.0,8.0
19821213-m-australian-open-f-steve-denton-johan-kriek,2,3,33,2,2,15,8,18,13,3,3,33,16,15,5,8,7,3,2,steve-denton,johan-kriek,1982-12-13,1982,12,13.0,8.0
19821213-m-australian-open-f-steve-denton-johan-kriek,2,1,26,0,1,13,11,13,7,0,0,25,11,10,7,3,3,1,1,steve-denton,johan-kriek,1982-12-13,1982,12,13.0,8.0
19821213-m-australian-open-f-steve-denton-johan-kriek,1,1,25,2,1,13,8,12,6,2,0,26,8,6,1,3,8,1,6,steve-denton,johan-kriek,1982-12-13,1982,12,13.0,8.0
19821213-m-australian-open-f-steve-denton-johan-kriek,1,2,23,1,3,12,9,11,2,2,0,30,10,6,2,3,9,3,3,steve-denton,johan-kriek,1982-12-13,1982,12,13.0,8.0
19821213-m-australian-open-f-steve-denton-johan-kriek,2,Total,89,4,5,43,31,46,28,7,6,81,39,37,19,14,16,5,6,steve-denton,johan-kriek,1982-12-13,1982,12,13.0,8.0
19821213-m-australian-open-f-steve-denton-johan-kriek,1,Total,81,6,6,44,31,37,11,8,2,89,30,20,5,9,30,10,14,steve-denton,johan-kriek,1982-12-13,1982,12,13.0,8.0
19830605-m-roland-garros-f-mats-wilander-yannick-noah,1,Total,100,2,2,67,37,33,21,13,8,101,38,33,13,18,34,15,17,mats-wilander,yannick-noah,1983-06-05,1983,6,6.0,4.0
19830605-m-roland-garros-f-mats-wilander-yannick-noah,2,Total,101,5,1,53,37,48,26,9,6,100,42,42,27,10,36,16,19,mats-wilander,yannick-noah,1983-06-05,1983,6,6.0,4.0
19830605-m-roland-garros-f-mats-wilander-yannick-noah,1,1,28,0,0,22,10,6,4,5,3,23,7,5,3,2,10,5,5,mats-wilander,yannick-noah,1983-06-05,1983,6,6.0,4.0
19830605-m-roland-garros-f-mats-wilander-yannick-noah,2,1,23,1,1,9,8,14,8,0,0,28,14,11,10,0,6,2,3,mats-wilander,yannick-noah,1983-06-05,1983,6,6.0,4.0
19830605-m-roland-garros-f-mats-wilander-yannick-noah,1,2,34,0,0,24,15,10,6,3,1,39,15,14,5,9,9,5,4,mats-wilander,yannick-noah,1983-06-05,1983,6,6.0,4.0
19830605-m-roland-garros-f-mats-wilander-yannick-noah,2,2,39,2,0,22,16,17,8,3,2,34,13,17,12,3,14,7,7,mats-wilander,yannick-noah,1983-06-05,1983,6,6.0,4.0
19830605-m-roland-garros-f-mats-wilander-yannick-noah,1,3,38,2,2,21,12,17,11,5,4,39,16,14,5,7,15,5,8,mats-wilander,yannick-noah,1983-06-05,1983,6,6.0,4.0
19830605-m-roland-garros-f-mats-wilander-yannick-noah,2,3,39,2,0,22,13,17,10,6,4,38,15,14,5,7,16,7,9,mats-wilander,yannick-noah,1983-06-05,1983,6,6.0,4.0
19830703-m-wimbledon-f-chris-lewis-john-mcenroe,2,Total,57,0,1,36,32,21,16,0,0,67,33,44,23,21,13,3,9,chris-lewis,john-mcenroe,1983-07-03,1983,7,,1.0
19830703-m-wimbledon-f-chris-lewis-john-mcenroe,1,1,21,0,2,12,7,9,4,4,2,18,2,2,2,0,5,1,2,chris-lewis,john-mcenroe,1983-07-03,1983,7,,1.0
19830703-m-wimbledon-f-chris-lewis-john-mcenroe,2,1,18,0,1,10,10,8,6,0,0,21,10,11,9,2,4,0,3,chris-lewis,john-mcenroe,1983-07-03,1983,7,,1.0
19830703-m-wimbledon-f-chris-lewis-john-mcenroe,1,2,24,1,0,19,12,5,1,2,0,20,4,4,3,0,1,1,0,chris-lewis,john-mcenroe,1983-07-03,1983,7,,1.0
19830703-m-wimbledon-f-chris-lewis-john-mcenroe,2,2,20,0,0,13,11,7,5,0,0,24,11,14,6,8,4,0,4,chris-lewis,john-mcenroe,1983-07-03,1983,7,,1.0
19830703-m-wimbledon-f-chris-lewis-john-mcenroe,1,3,22,0,0,14,4,8,6,2,0,19,3,1,1,0,2,1,1,chris-lewis,john-mcenroe,1983-07-03,1983,7,,1.0
19830703-m-wimbledon-f-chris-lewis-john-mcenroe,2,3,19,0,0,13,11,6,5,0,0,22,12,19,8,11,5,3,2,chris-lewis,john-mcenroe,1983-07-03,1983,7,,1.0
19830703-m-wimbledon-f-chris-lewis-john-mcenroe,1,Total,67,1,2,45,23,22,11,8,2,57,9,7,6,0,8,3,3,chris-lewis,john-mcenroe,1983-07-03,1983,7,,1.0
19830911-m-us-open-f-jimmy-connors-ivan-lendl,1,1,28,1,2,16,12,12,6,1,0,18,8,2,1,0,11,4,5,jimmy-connors,ivan-lendl,1983-09-11,1983,9,3.0,2.0
19830911-m-us-open-f-jimmy-connors-ivan-lendl,1,Total,114,6,4,86,53,28,14,9,3,151,75,32,15,11,58,33,21,jimmy-connors,ivan-lendl,1983-09-11,1983,9,3.0,2.0
19830911-m-us-open-f-jimmy-connors-ivan-lendl,2,4,38,5,0,21,12,17,4,8,5,18,6,5,0,0,6,3,3,jimmy-connors,ivan-lendl,1983-09-11,1983,9,3.0,2.0
19830911-m-us-open-f-jimmy-connors-ivan-lendl,1,4,18,3,1,14,10,4,2,0,0,38,22,13,6,4,11,7,3,jimmy-connors,ivan-lendl,1983-09-11,1983,9,3.0,2.0
19830911-m-us-open-f-jimmy-connors-ivan-lendl,2,3,42,1,1,18,10,24,12,8,5,31,13,7,3,3,10,4,5,jimmy-connors,ivan-lendl,1983-09-11,1983,9,3.0,2.0
19830911-m-us-open-f-jimmy-connors-ivan-lendl,1,3,31,1,0,26,16,5,2,2,0,42,20,9,5,3,16,9,7,jimmy-connors,ivan-lendl,1983-09-11,1983,9,3.0,2.0
19830911-m-us-open-f-jimmy-connors-ivan-lendl,2,2,53,5,1,23,15,30,13,7,4,37,18,12,1,6,23,13,9,jimmy-connors,ivan-lendl,1983-09-11,1983,9,3.0,2.0
19830911-m-us-open-f-jimmy-connors-ivan-lendl,1,2,37,1,1,30,15,7,4,6,3,53,25,8,3,4,20,13,6,jimmy-connors,ivan-lendl,1983-09-11,1983,9,3.0,2.0
19830911-m-us-open-f-jimmy-connors-ivan-lendl,2,1,18,5,2,8,5,10,5,2,0,28,10,6,1,0,17,8,7,jimmy-connors,ivan-lendl,1983-09-11,1983,9,3.0,2.0
19830911-m-us-open-f-jimmy-connors-ivan-lendl,2,Total,151,16,4,70,42,81,34,25,14,114,47,30,5,9,56,28,24,jimmy-connors,ivan-lendl,1983-09-11,1983,9,3.0,2.0
19831211-m-australian-open-f-mats-wilander-ivan-lendl,1,Total,82,8,1,44,36,38,21,4,3,92,41,39,15,16,19,5,13,mats-wilander,ivan-lendl,1983-12-11,1983,12,4.0,2.0
19831211-m-australian-open-f-mats-wilander-ivan-lendl,2,Total,92,9,6,37,25,55,26,10,5,82,25,33,17,7,30,16,8,mats-wilander,ivan-lendl,1983-12-11,1983,12,4.0,2.0
19831211-m-australian-open-f-mats-wilander-ivan-lendl,1,1,22,2,0,12,11,10,5,0,0,17,9,11,4,5,4,2,2,mats-wilander,ivan-lendl,1983-12-11,1983,12,4.0,2.0
19831211-m-australian-open-f-mats-wilander-ivan-lendl,2,1,17,2,1,3,2,14,6,3,1,22,6,6,3,1,6,3,2,mats-wilander,ivan-lendl,1983-12-11,1983,12,4.0,2.0
19831211-m-australian-open-f-mats-wilander-ivan-lendl,1,3,28,6,1,16,13,12,8,1,1,39,16,18,6,6,8,1,6,mats-wilander,ivan-lendl,1983-12-11,1983,12,4.0,2.0
19831211-m-australian-open-f-mats-wilander-ivan-lendl,2,2,36,4,2,15,11,21,9,3,1,32,12,14,7,3,15,10,3,mats-wilander,ivan-lendl,1983-12-11,1983,12,4.0,2.0
19831211-m-australian-open-f-mats-wilander-ivan-lendl,2,3,39,3,3,19,12,20,11,4,3,28,7,13,7,3,9,3,3,mats-wilander,ivan-lendl,1983-12-11,1983,12,4.0,2.0
19831211-m-australian-open-f-mats-wilander-ivan-lendl,1,2,32,0,0,16,12,16,8,3,2,36,16,10,5,5,7,2,5,mats-wilander,ivan-lendl,1983-12-11,1983,12,4.0,2.0
19840115-m-masters-f-john-mcenroe-ivan-lendl,2,3,28,1,1,11,8,17,10,1,0,30,8,7,3,3,4,1,2,john-mcenroe,ivan-lendl,1984-01-15,1984,1,1.0,2.0
19840115-m-masters-f-john-mcenroe-ivan-lendl,2,2,26,0,1,11,8,15,10,1,0,32,10,14,11,3,6,1,4,john-mcenroe,ivan-lendl,1984-01-15,1984,1,1.0,2.0
19840115-m-masters-f-john-mcenroe-ivan-lendl,1,3,30,0,3,16,12,14,10,1,1,28,10,14,8,6,11,3,5,john-mcenroe,ivan-lendl,1984-01-15,1984,1,1.0,2.0
19840115-m-masters-f-john-mcenroe-ivan-lendl,2,1,19,4,0,8,7,11,6,1,0,26,5,8,1,3,8,4,4,john-mcenroe,ivan-lendl,1984-01-15,1984,1,1.0,2.0
19840115-m-masters-f-john-mcenroe-ivan-lendl,1,1,26,4,1,18,15,8,6,1,1,19,6,9,1,4,7,3,3,john-mcenroe,ivan-lendl,1984-01-15,1984,1,1.0,2.0
19840115-m-masters-f-john-mcenroe-ivan-lendl,2,Total,73,5,2,30,23,43,26,3,0,88,23,29,15,9,18,6,10,john-mcenroe,ivan-lendl,1984-01-15,1984,1,1.0,2.0
19840115-m-masters-f-john-mcenroe-ivan-lendl,1,Total,88,6,4,56,44,32,21,3,3,73,24,36,15,15,25,7,14,john-mcenroe,ivan-lendl,1984-01-15,1984,1,1.0,2.0
19840115-m-masters-f-john-mcenroe-ivan-lendl,1,2,32,2,0,22,17,10,5,1,1,26,8,13,6,5,7,1,6,john-mcenroe,ivan-lendl,1984-01-15,1984,1,1.0,2.0
19840506-m-forest-hills-wct-f-john-mcenroe-ivan-lendl,2,Total,59,4,2,41,22,18,10,11,7,55,19,13,6,2,17,5,10,john-mcenroe,ivan-lendl,1984-05-06,1984,5,1.0,2.0
19840506-m-forest-hills-wct-f-john-mcenroe-ivan-lendl,1,Total,55,7,5,30,24,25,12,3,2,59,27,29,10,12,20,8,7,john-mcenroe,ivan-lendl,1984-05-06,1984,5,1.0,2.0
19840506-m-forest-hills-wct-f-john-mcenroe-ivan-lendl,1,1,35,4,2,19,15,16,9,2,2,31,12,18,5,9,8,2,4,john-mcenroe,ivan-lendl,1984-05-06,1984,5,1.0,2.0
19840506-m-forest-hills-wct-f-john-mcenroe-ivan-lendl,2,1,31,3,0,23,14,8,5,4,3,35,11,11,5,2,7,3,4,john-mcenroe,ivan-lendl,1984-05-06,1984,5,1.0,2.0
19840506-m-forest-hills-wct-f-john-mcenroe-ivan-lendl,1,2,20,3,3,11,9,9,3,1,0,28,15,11,5,3,12,6,3,john-mcenroe,ivan-lendl,1984-05-06,1984,5,1.0,2.0
19840506-m-forest-hills-wct-f-john-mcenroe-ivan-lendl,2,2,28,1,2,18,8,10,5,7,4,20,8,2,1,0,10,2,6,john-mcenroe,ivan-lendl,1984-05-06,1984,5,1.0,2.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,2,2,24,2,1,17,11,7,2,2,0,19,3,5,1,2,4,3,0,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,1,2,19,3,1,12,11,7,5,0,0,24,11,12,8,1,4,1,2,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,2,1,23,0,0,16,11,7,4,1,0,27,7,8,5,3,2,1,1,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,1,1,27,3,2,15,13,12,7,0,0,23,8,15,8,4,10,4,4,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,2,3,37,1,0,27,18,10,4,5,4,30,13,11,5,5,10,6,4,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,1,4,40,1,2,14,9,26,11,5,2,35,14,13,7,5,12,2,8,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,2,4,35,3,0,27,17,8,4,5,3,40,20,13,6,4,7,1,6,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,2,5,24,0,0,17,15,7,6,2,2,33,13,14,7,7,4,4,0,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,1,5,33,0,0,15,10,18,10,4,3,24,3,11,5,6,14,9,5,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,2,Total,143,6,1,104,72,39,20,15,9,149,56,51,24,21,27,15,11,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,1,3,30,0,0,13,5,17,12,5,3,37,15,15,7,8,13,3,10,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840610-m-roland-garros-f-john-mcenroe-ivan-lendl,1,Total,149,7,5,69,48,80,45,14,8,143,51,66,35,24,53,19,29,john-mcenroe,ivan-lendl,1984-06-10,1984,6,2.0,1.0
19840708-m-wimbledon-f-john-mcenroe-jimmy-connors,2,Total,60,0,5,38,20,22,6,11,5,48,9,9,5,4,10,4,1,john-mcenroe,jimmy-connors,1984-07-08,1984,7,2.0,3.0
19840708-m-wimbledon-f-john-mcenroe-jimmy-connors,2,3,26,0,2,17,8,9,4,2,0,18,2,2,1,1,6,3,1,john-mcenroe,jimmy-connors,1984-07-08,1984,7,2.0,3.0
19840708-m-wimbledon-f-john-mcenroe-jimmy-connors,1,3,18,4,0,10,10,8,6,0,0,26,14,14,6,4,3,1,2,john-mcenroe,jimmy-connors,1984-07-08,1984,7,2.0,3.0
19840708-m-wimbledon-f-john-mcenroe-jimmy-connors,2,2,26,0,2,15,10,11,1,7,4,16,4,6,4,2,2,0,0,john-mcenroe,jimmy-connors,1984-07-08,1984,7,2.0,3.0
19840708-m-wimbledon-f-john-mcenroe-jimmy-connors,1,2,16,3,0,14,12,2,0,0,0,26,15,13,4,6,1,0,1,john-mcenroe,jimmy-connors,1984-07-08,1984,7,2.0,3.0
19840708-m-wimbledon-f-john-mcenroe-jimmy-connors,2,1,8,0,1,6,2,2,1,2,1,14,3,1,0,1,2,1,0,john-mcenroe,jimmy-connors,1984-07-08,1984,7,2.0,3.0
19840708-m-wimbledon-f-john-mcenroe-jimmy-connors,1,1,14,2,0,11,8,3,3,0,0,8,5,6,3,1,1,0,1,john-mcenroe,jimmy-connors,1984-07-08,1984,7,2.0,3.0
19840708-m-wimbledon-f-john-mcenroe-jimmy-connors,1,Total,48,9,0,35,30,13,9,0,0,60,34,33,13,11,5,1,4,john-mcenroe,jimmy-connors,1984-07-08,1984,7,2.0,3.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,1,1,28,5,1,15,12,13,6,2,1,25,10,15,7,3,7,1,5,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,2,Total,161,1,1,124,70,37,22,17,9,158,61,54,19,34,36,19,16,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,1,Total,158,18,7,97,74,61,23,14,7,161,69,73,40,13,42,20,15,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,2,5,41,3,3,18,15,23,9,2,0,46,21,16,7,5,7,2,2,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,1,5,46,0,2,24,16,22,9,4,2,41,17,10,5,5,14,3,9,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,1,4,37,3,0,26,21,11,7,0,0,39,11,15,8,3,11,1,10,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,2,4,39,0,0,22,16,17,12,2,2,37,9,13,9,4,5,3,2,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,1,3,25,2,0,17,13,8,4,2,1,26,5,7,2,3,7,3,4,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,2,1,25,0,0,18,11,7,4,2,0,28,10,12,2,10,4,1,3,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,2,2,24,0,1,14,13,10,7,0,0,19,6,5,2,1,5,1,3,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,1,2,19,0,1,7,7,12,6,2,1,24,4,3,1,2,16,5,10,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,2,1,31,1,1,15,11,16,7,6,5,36,12,6,3,1,12,4,7,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,1,1,36,4,2,18,13,18,11,2,2,31,13,12,3,5,17,10,5,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,2,3,26,4,0,17,14,9,7,0,0,25,8,8,4,0,4,2,2,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,2,Total,161,8,5,86,69,75,42,10,7,163,56,48,25,11,33,12,16,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,1,2,34,2,2,20,16,14,3,5,3,34,14,14,10,2,10,6,2,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,1,3,35,4,4,23,16,12,5,2,0,40,19,15,7,3,11,4,3,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,2,2,34,0,0,27,15,7,5,4,3,34,15,14,9,5,6,4,2,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,2,5,26,0,0,20,12,6,3,2,1,26,5,5,2,3,6,4,2,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,1,5,26,3,0,17,15,9,6,1,1,26,11,15,8,3,4,3,1,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840908-m-us-open-sf-pat-cash-ivan-lendl,1,Total,163,9,5,92,70,71,37,10,6,161,50,47,19,18,65,22,38,pat-cash,ivan-lendl,1984-09-08,1984,9,7.0,2.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,1,4,35,4,0,22,15,13,3,4,2,36,15,14,8,2,10,6,4,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,2,3,40,0,1,31,16,9,5,5,2,35,14,13,3,10,14,6,7,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840908-m-us-open-sf-john-mcenroe-jimmy-connors,2,4,36,1,0,28,16,8,5,4,3,35,17,10,3,6,6,4,2,john-mcenroe,jimmy-connors,1984-09-08,1984,9,1.0,3.0
19840909-m-us-open-f-john-mcenroe-ivan-lendl,1,Total,72,8,6,44,37,28,18,2,2,83,36,36,13,15,18,5,7,john-mcenroe,ivan-lendl,1984-09-09,1984,9,1.0,2.0
19840909-m-us-open-f-john-mcenroe-ivan-lendl,2,Total,83,3,1,52,32,31,15,7,2,72,17,24,12,9,14,2,11,john-mcenroe,ivan-lendl,1984-09-09,1984,9,1.0,2.0
19840909-m-us-open-f-john-mcenroe-ivan-lendl,1,1,30,4,1,16,11,14,11,0,0,21,7,9,3,2,5,2,2,john-mcenroe,ivan-lendl,1984-09-09,1984,9,1.0,2.0
19840909-m-us-open-f-john-mcenroe-ivan-lendl,2,1,21,3,0,12,9,9,5,1,0,30,8,10,5,2,4,0,4,john-mcenroe,ivan-lendl,1984-09-09,1984,9,1.0,2.0
19840909-m-us-open-f-john-mcenroe-ivan-lendl,1,2,27,2,4,17,16,10,5,2,2,34,13,14,4,8,9,2,3,john-mcenroe,ivan-lendl,1984-09-09,1984,9,1.0,2.0
